Object,IncorCorefEval_file1,IncorCorefEval_file2,IncorCorefEval_improvement,IncorCorefEval_percentage_improvement,IncomCorefEval_file1,IncomCorefEval_file2,IncomCorefEval_improvement,IncomCorefEval_percentage_improvement,IncomDiscoEval_file1,IncomDiscoEval_file2,IncomDiscoEval_improvement,IncomDiscoEval_percentage_improvement,SentiBias_file1,SentiBias_file2,SentiBias_improvement,SentiBias_percentage_improvement,ExtEval_file1,ExtEval_file2,ExtEval_improvement,ExtEval_percentage_improvement
89_refresh,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,1.0,-1.0,,0.16062509999444174,0.18165007654100745,-0.02102497654656571,-13.08947141342994,1.1606250999944416,1.1816500765410074,-0.021024976546565766,-1.8115217865498907
89_textrank,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.05431539331108243,0.1244860414243747,-0.07017064811329227,-129.19108900013205,2.0543153933110823,0.1244860414243747,1.9298293518867076,93.94026633740343
89_textrank_st,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.09664424522946188,0.10905715821787626,-0.012412912988414376,-12.843923566211798,2.096644245229462,2.109057158217876,-0.012412912988414071,-0.5920371573125688
92_bert_lstm_pn_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.03630066042145097,0.13794307534893357,-0.1016424149274826,-280.0015585044826,2.036300660421451,0.13794307534893357,1.8983575850725174,93.22580019591096
92_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.024293481061855915,0.13094562416275346,-0.10665214310089755,-439.0154825047118,1.0242934810618558,0.13094562416275346,0.8933478568991023,87.21600531646399
92_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.5372830020884672,0.152818621446689,0.38446438064177824,71.55714570297789,2.537283002088467,1.1528186214466891,1.384464380641778,54.56483882571275
93_mi_unsup,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.1553377906481425,0.03236088156700134,0.12297690908114114,79.1674122362778,1.1553377906481426,0.03236088156700134,1.1229769090811412,97.19901124771077
93_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.09731329480806983,0.06706767405072844,0.030245620757341385,31.080666641690186,1.0973132948080697,0.06706767405072844,1.0302456207573414,93.88801043712324
93_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.12346608191728592,0.09010075746725005,0.03336532445003587,27.023878892008916,1.123466081917286,1.09010075746725,0.033365324450035816,2.9698559651302676
93_rnn_ext_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.20303711978097755,0.05787508220722276,0.1451620375737548,71.4953195407547,1.2030371197809775,0.05787508220722276,1.1451620375737548,95.18925216391001
93_textrank,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.0,0.0,0.0,,0.06510797888040543,0.18821821858485538,-0.12311023970444995,-189.08625612628347,0.06510797888040543,1.1882182185848553,-1.12311023970445,-1724.9963199862982
93_textrank_st,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.1553377906481425,0.0022341161966323853,0.1531036744515101,98.56176904067541,1.1553377906481426,0.0022341161966323853,1.1531036744515102,99.80662658014683
94_mi_unsup,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.09921508479314833,0.00556606918888225,0.09364901560426608,94.38989625369283,0.09921508479314833,0.00556606918888225,0.09364901560426608,94.38989625369283
94_neusumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.24978185189000657,0.2004234839700847,0.049358367919921875,19.760590109507724,0.24978185189000657,0.2004234839700847,0.049358367919921875,19.760590109507724
94_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.13877289004890225,0.06688474061322103,0.07188814943568123,51.80273280346653,1.1387728900489023,0.06688474061322103,1.0718881494356811,94.12659528535589
94_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.58962223251927,0.25413926931452646,0.3354829632047436,56.897950026634945,1.58962223251927,0.25413926931452646,1.3354829632047434,84.01259971611238
94_refresh,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.25301758937271335,0.2538663992507447,-0.0008488098780313758,-0.33547465223100237,2.253017589372713,0.2538663992507447,1.9991511901219683,88.7321607941185
1_histruct,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.06609417262694078,0.02366159620901781,0.042432576417922974,64.20017791496939,1.0660941726269408,0.02366159620901781,1.042432576417923,97.78053413886376
103_histruct,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.04548084280557102,0.10458437860425979,-0.05910353579868877,-129.9525957585137,1.045480842805571,0.10458437860425979,0.9408964642013113,89.99652845636031
111_histruct,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.17998771859129192,0.17984396708925487,0.00014375150203704834,0.07986739493235805,2.179987718591292,0.17984396708925487,2.000143751502037,91.75023026251404
119_histruct,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.3847923129796982,0.2585497848534336,0.12624252812626457,32.807965197819634,1.3847923129796982,0.2585497848534336,1.1262425281262645,81.32934574881452
143_histruct,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.17516552500806193,0.365742944172342,-0.19057741916428006,-108.79847456028166,1.175165525008062,0.365742944172342,0.8094225808357199,68.87732524574929
166_histruct,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0656437436528331,0.1675181752771432,-0.10187443162431009,-155.19290332234627,1.0656437436528332,0.1675181752771432,0.89812556837569,84.28009583175317
167_histruct,1.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.2925916190631688,0.05574159488081931,0.23685002418234946,80.94901177986748,2.2925916190631686,1.0557415948808193,1.2368500241823492,53.94986241325302
17_histruct,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.4029129653509396,0.05153328600960477,0.35137967934133485,87.20982186196987,1.4029129653509396,0.05153328600960477,1.3513796793413348,96.32669400865407
171_histruct,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.15914013798553212,0.7407100710075941,-0.5815699330220621,-365.44516071422174,1.1591401379855322,1.740710071007594,-0.5815699330220618,-50.172529961111636
173_histruct,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.06254591916998231,0.1406027662257353,-0.078056847055753,-124.7992644310116,1.0625459191699824,0.1406027662257353,0.9219431529442471,86.76737036121992
197_histruct,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.35926772623012465,0.3984071087713043,-0.03913938254117966,-10.894210552079869,1.3592677262301247,0.3984071087713043,0.9608606174588203,70.68957784525122
198_histruct,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.3000726343598217,0.31935247402482975,-0.01927983966500807,-6.425057621845423,2.3000726343598217,0.31935247402482975,1.980720160334992,86.11554829816428
200_histruct,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.00896121214498724,0.005684522972885686,0.0032766891721015545,36.56524495890305,1.0089612121449871,0.005684522972885686,1.0032766891721014,99.43659648116693
206_histruct,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0720371467371782,0.13305373551944888,-0.061016588782270675,-84.70156238264799,1.0720371467371783,0.13305373551944888,0.9389834112177294,87.58870101428785
218_histruct,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1321535257791931,0.19516824806288985,-0.06301472228369676,-47.682967149120216,0.1321535257791931,0.19516824806288985,-0.06301472228369676,-47.682967149120216
219_histruct,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.23539745832482978,0.10169454067945483,0.13370291764537495,56.798794089303875,0.23539745832482978,0.10169454067945483,0.13370291764537495,56.798794089303875
221_histruct,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.23561511896696177,0.12278728042431233,0.11282783854264944,47.88650195171486,2.2356151189669617,0.12278728042431233,2.1128278385426493,94.50767355335071
233_histruct,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.12264911072804041,0.18206295487034363,-0.05941384414230322,-48.44213202168766,2.1226491107280405,1.1820629548703436,0.9405861558576969,44.31190021487293
235_histruct,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.00565355670617218,0.16192785996033554,-0.15627430325416336,-2764.176807204452,1.0056535567061722,1.1619278599603355,-0.15627430325416336,-15.539576448773298
35_histruct,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1510162010788918,0.13175892382860188,0.019257277250289917,12.751795577369741,0.1510162010788918,0.13175892382860188,0.019257277250289917,12.751795577369741
51_histruct,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.14735284776617893,0.05349224098683458,0.09386060677934435,63.69785735548413,1.147352847766179,0.05349224098683458,1.0938606067793444,95.33776892688414
54_histruct,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1714568517338007,0.17420604146825963,-0.0027491897344589233,-1.603429496493521,0.1714568517338007,0.17420604146825963,-0.0027491897344589233,-1.603429496493521
60_histruct,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.048841304580370504,0.008809821105872584,0.04003148347449792,81.96235505672122,1.0488413045803706,0.008809821105872584,1.0400314834744981,99.16004250906221
64_histruct,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.42135173740971366,0.17704783826193304,0.2443038991477806,57.98098772528012,1.4213517374097138,0.17704783826193304,1.2443038991477806,87.54369987371409
79_histruct,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.09315526504118073,0.053403622114274185,0.03975164292690654,42.672459693323525,1.0931552650411807,0.053403622114274185,1.0397516429269065,95.11472671613008
82_histruct,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,,0.20438196212853654,0.103350188172044,0.10103177395649254,49.43282318277838,1.2043819621285365,2.103350188172044,-0.8989682260435075,-74.64145547769056
93_histruct,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.054895199835300446,0.23058912406365079,-0.17569392422835034,-320.05334665959276,0.054895199835300446,0.23058912406365079,-0.17569392422835034,-320.05334665959276
Overall Average,,,,98.30508474576271,,,,82.54545454545455,,,,74.45652173913044,,,,-199.90527437600252,,,,-10.06848544025171
