Object,IncorCorefEval_file1,IncorCorefEval_file2,IncorCorefEval_improvement,IncorCorefEval_percentage_improvement,IncomCorefEval_file1,IncomCorefEval_file2,IncomCorefEval_improvement,IncomCorefEval_percentage_improvement,IncomDiscoEval_file1,IncomDiscoEval_file2,IncomDiscoEval_improvement,IncomDiscoEval_percentage_improvement,SentiBias_file1,SentiBias_file2,SentiBias_improvement,SentiBias_percentage_improvement,ExtEval_file1,ExtEval_file2,ExtEval_improvement,ExtEval_percentage_improvement
157_rnn_ext_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.02320325334897333,0.1928472590911302,-0.16964400574215688,-731.1216370857024,1.0232032533489734,0.1928472590911302,0.8303559942578432,81.15259519944492
161_bert_lstm_pn_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.3068094857700282,0.30826337041446206,-0.001453884644433856,-0.4738721297305743,2.306809485770028,0.30826337041446206,1.9985461153555661,86.63680844404186
161_heter_graph,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.28522788189619663,0.3483740490399103,-0.06314616714371368,-22.138847970933835,0.28522788189619663,0.3483740490399103,-0.06314616714371368,-22.138847970933835
161_neusumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1867259664251116,0.24164317970121785,-0.05491721327610624,-29.410592606642826,0.1867259664251116,0.24164317970121785,-0.05491721327610624,-29.410592606642826
161_pacsum_bert,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.23860431663960105,0.2861043610186739,-0.047500044379072875,-19.90745391702998,0.23860431663960105,0.2861043610186739,-0.047500044379072875,-19.90745391702998
161_pacsum_tfidf,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.3215748004114368,0.27855774587210774,0.04301705453932908,13.376997975056248,1.3215748004114367,0.27855774587210774,1.043017054539329,78.92228682134478
161_refresh,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.2922488992688048,0.28168984021017834,0.010559059058626474,3.613036382701465,0.2922488992688048,0.28168984021017834,0.010559059058626474,3.613036382701465
161_rnn_ext_rl,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.2795024628560482,0.17046494370284065,0.10903751915320753,39.01129100582022,0.2795024628560482,0.17046494370284065,0.10903751915320753,39.01129100582022
161_textrank,0.0,0.0,0.0,,3.0,0.0,3.0,100.0,0.0,0.0,0.0,,0.19506133252324423,0.1078740825530875,0.08718724997015673,44.69735177255962,1.1950613325232442,0.1078740825530875,1.0871872499701567,90.97334340779624
164_mi_unsup,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.2381786619706403,0.23763624380861237,0.0005424181620279356,0.22773583390723645,1.2381786619706403,0.23763624380861237,1.000542418162028,80.80759658461574
166_banditsumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.11268903924523055,0.4003847988615571,-0.28769575961632654,-255.3005700849499,0.11268903924523055,0.4003847988615571,-0.28769575961632654,-255.3005700849499
166_matchsumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.3752591429295502,0.37175697268469743,0.003502170244852776,0.9332671330836196,2.37525914292955,0.37175697268469743,2.003502170244853,84.34878258267908
166_mi_unsup,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.16052611849132792,0.053256257594545775,0.10726986089678214,66.82392990308126,0.16052611849132792,0.053256257594545775,0.10726986089678214,66.82392990308126
166_neusumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.34165925464454905,0.36743592402759806,-0.02577666938304901,-7.544554708423222,1.341659254644549,0.36743592402759806,0.9742233306169509,72.61332020365005
166_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.3771171786529185,0.3763512589675547,0.0007659196853637695,0.2030985934132391,2.3771171786529184,0.3763512589675547,2.0007659196853638,84.16774476465531
166_pacsum_tfidf,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.09852053322268783,0.12000264653491921,-0.021482113312231377,-21.804706703804523,1.098520533222688,0.12000264653491921,0.9785178866877687,89.07597601449724
166_textrank,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.17230298301998392,0.03408811511299392,0.13821486790699,80.2161782021845,0.17230298301998392,0.03408811511299392,0.13821486790699,80.2161782021845
167_heter_graph,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.07560029011840619,0.02017237332339089,0.0554279167950153,73.31706890040151,1.0756002901184063,0.02017237332339089,1.0554279167950154,98.12454742633341
167_matchsumm,5.0,0.0,5.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.26755720051936804,0.19881055497253936,0.06874664554682869,25.69418629488621,2.2675572005193683,1.1988105549725394,1.0687466455468289,47.13206993420231
167_mi_unsup,3.0,0.0,3.0,100.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.10549557495241368,0.10912266816943883,-0.0036270932170251458,-3.4381472575141028,3.1054955749524136,0.10912266816943883,2.996372906782975,96.48614317632345
167_neusumm,1.0,0.0,1.0,100.0,2.0,0.0,2.0,100.0,0.0,0.0,0.0,,0.024816835851718955,0.22440685445530106,-0.1995900186035821,-804.2524832582852,2.024816835851719,0.22440685445530106,1.8004099813964178,88.91717756974761
167_oracle,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,0.0,0.0,,0.41351461900398134,0.43268778571859,-0.01917316671460867,-4.636635764121333,1.4135146190039813,0.43268778571859,0.9808268332853913,69.38922456822702
167_oracle_disco,2.0,0.0,2.0,100.0,2.0,0.0,2.0,100.0,1.0,0.0,1.0,100.0,0.2214265663808328,0.13934687856293748,0.08207968781789532,37.06858176932844,3.221426566380833,0.13934687856293748,3.0820796878178953,95.67437358289718
167_pacsum_tfidf,3.0,0.0,3.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.03243723629042505,0.08947182874505716,-0.057034592454632105,-175.83061622135727,1.032437236290425,0.08947182874505716,0.942965407545368,91.33392078471212
167_rnn_ext_rl,3.0,0.0,3.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.20767020458355545,0.1316856446303427,0.07598455995321274,36.58905238986298,1.2076702045835555,0.1316856446303427,1.0759845599532127,89.09589355350931
168_bert_lstm_pn_rl,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.25416116287669865,0.0019032607015105896,0.25225790217518806,99.25115990186356,0.25416116287669865,0.0019032607015105896,0.25225790217518806,99.25115990186356
168_oracle_disco,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,2.0,0.0,2.0,100.0,0.27583289061294636,0.017742828160407953,0.2580900624525384,93.5675444211963,2.2758328906129464,0.017742828160407953,2.2580900624525384,99.22038088852696
168_textrank,1.0,0.0,1.0,100.0,3.0,0.0,3.0,100.0,0.0,0.0,0.0,,0.09593085487479885,0.07966015391624143,0.016270700958557427,16.96086309226851,2.095930854874799,0.07966015391624143,2.0162707009585574,96.19929475579002
168_textrank_st,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,0.0,0.0,,0.1612722262434545,0.2341885244944327,-0.0729162982509782,-45.213177711644335,1.1612722262434545,0.2341885244944327,0.9270837017490218,79.8334516918571
17_oracle_disco,0.0,0.0,0.0,,0.0,1.0,-1.0,,2.0,0.0,2.0,100.0,0.04084167829714713,0.31593360379920343,-0.2750919255020563,-673.5568590022217,1.0408416782971472,1.3159336037992033,-0.2750919255020561,-26.42975692058334
17_refresh,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.3771813451467703,0.27684263902095463,0.10033870612581569,26.602245157901827,1.3771813451467703,0.27684263902095463,1.1003387061258156,79.89788055171117
17_textrank,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.23219516766257586,0.25081722020792463,-0.018622052545348766,-8.020000042554797,1.2321951676625758,0.25081722020792463,0.9813779474546511,79.64468399241375
170_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.14266474451869726,0.2306714257225394,-0.08800668120384214,-61.68775719659892,0.14266474451869726,0.2306714257225394,-0.08800668120384214,-61.68775719659892
170_refresh,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.014612581115216017,0.20648170169442892,-0.1918691205792129,-1313.0405851394758,0.014612581115216017,0.20648170169442892,-0.1918691205792129,-1313.0405851394758
171_banditsumm,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,0.0,0.0,,0.31482753781495953,0.5259198459786024,-0.21109230816364288,-67.05014104824362,1.3148275378149594,0.5259198459786024,0.788907691836357,60.00084947622864
171_bert_lstm_pn_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,1.0,-1.0,,0.5825251254242506,0.5807376417320814,0.0017874836921691895,0.30685091752349264,1.5825251254242505,1.5807376417320813,0.0017874836921691895,0.1129513625693616
171_heter_graph,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,0.0,0.0,,0.1763364089331872,0.6703809413117018,-0.4940445323785146,-280.1715966472387,1.1763364089331871,0.6703809413117018,0.5059554676214854,43.01112026961178
171_matchsumm,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,1.0,-1.0,,0.37040825812040234,0.5677905643348243,-0.197382306214422,-53.2877715027245,1.3704082581204022,1.5677905643348242,-0.197382306214422,-14.403175480359682
171_mi_unsup,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,1.0,-1.0,,0.3996346704961704,0.21070875851331616,0.18892591198285424,47.274655061406804,1.3996346704961704,1.210708758513316,0.18892591198285436,13.49823035720315
171_neusumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.24431724691715895,0.5254373861155754,-0.2811201391984165,-115.06356704065857,0.24431724691715895,0.5254373861155754,-0.2811201391984165,-115.06356704065857
171_oracle,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.0,0.0,0.0,,0.026766137558628222,0.27387056192277337,-0.24710442436414515,-923.1979168562914,0.026766137558628222,1.2738705619227733,-1.247104424364145,-4659.261806573707
171_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,1.0,1.0,50.0,0.12056820899703202,0.07683134958973492,0.0437368594072971,36.27561508222599,1.1205682089970321,1.0768313495897348,0.043736859407297324,3.9030965769093275
171_pacsum_tfidf,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,0.0,0.0,,0.3982825093271183,0.3627535309942411,0.03552897833287716,8.920546973780468,1.3982825093271183,0.3627535309942411,1.0355289783328772,74.05720742592959
171_refresh,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,1.0,-1.0,,0.38445922859528125,0.22488182522250677,0.15957740337277448,41.50697694416929,1.3844592285952813,1.2248818252225067,0.1595774033727746,11.526334620535355
171_rnn_ext_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.21005221508764377,0.26068766210122374,-0.05063544701357997,-24.106123799957288,1.2100522150876438,0.26068766210122374,0.9493645529864201,78.4564947817279
171_textrank,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,,0.15914013798553212,0.07495610294757749,0.08418403503795463,52.899310069473515,1.1591401379855322,2.0749561029475774,-0.9158159649620452,-79.00821781166515
171_textrank_st,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.08805408952651883,0.13406461604454584,-0.046010526518027006,-52.25257198777831,1.0880540895265187,0.13406461604454584,0.9539894734819729,87.6784971137891
173_oracle_disco,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,0.0,0.0,,0.026706691831350327,0.002723272889852524,0.023983418941497803,89.80303173807644,1.0267066918313503,0.002723272889852524,1.0239834189414978,99.7347564877565
173_refresh,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.08045879627267516,0.05208125337958336,0.0283775428930918,35.2696587666067,0.08045879627267516,0.05208125337958336,0.0283775428930918,35.2696587666067
174_banditsumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.10309442898202781,0.1739445859184343,-0.0708501569364065,-68.72355532301133,2.1030944289820277,0.1739445859184343,1.9291498430635934,91.7291119446962
174_bert_lstm_pn_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.3272242248258408,0.11889244618032535,0.20833177864551544,63.66636784192744,1.3272242248258408,0.11889244618032535,1.2083317786455154,91.04202259449217
174_heter_graph,0.0,0.0,0.0,,1.0,2.0,-1.0,-100.0,0.0,0.0,0.0,,0.23215262097134348,0.4991686642370041,-0.26701604326566064,-115.01745797589795,1.2321526209713434,1.4991686642370041,-0.26701604326566075,-21.670695555162954
174_neusumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.3796281814775284,0.3909553885659989,-0.011327207088470459,-2.983763493106467,1.3796281814775284,0.3909553885659989,0.9886727929115295,71.66226423794122
174_oracle,0.0,0.0,0.0,,2.0,1.0,1.0,50.0,1.0,0.0,1.0,100.0,0.5068074166974839,0.007210950154330931,0.49959646654315293,98.5771814072257,2.506807416697484,1.007210950154331,1.499596466543153,59.820968158724774
174_oracle_disco,0.0,0.0,0.0,,2.0,2.0,0.0,0.0,1.0,0.0,1.0,100.0,0.5046019852361496,0.5059135258397873,-0.0013115406036376953,-0.2599158628010361,2.5046019852361496,1.5059135258397873,0.9986884593963623,39.87413829755468
174_refresh,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,100.0,0.004928716235857167,0.04178398027761432,-0.03685526404175715,-747.7659958110278,2.0049287162358573,1.0417839802776143,0.963144735958243,48.038851863346736
174_textrank_st,3.0,0.0,3.0,100.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.06703892370630149,0.04434002899082168,0.02269889471547981,33.85927676124993,3.0670389237063014,0.04434002899082168,3.0226988947154796,98.55430497969553
177_banditsumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.4604932864141376,0.49757509193762256,-0.037081805523484945,-8.0526267412585,0.4604932864141376,0.49757509193762256,-0.037081805523484945,-8.0526267412585
177_heter_graph,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.13131626947851588,0.0513284404662091,0.07998782901230678,60.91235254394222,0.13131626947851588,0.0513284404662091,0.07998782901230678,60.91235254394222
177_mi_unsup,0.0,0.0,0.0,,3.0,0.0,3.0,100.0,0.0,0.0,0.0,,0.0850415154881119,0.41670860346027605,-0.33166708797216415,-390.00608828346725,1.085041515488112,0.41670860346027605,0.6683329120278358,61.59514659005306
177_neusumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.4464729316943051,0.15361377909460155,0.2928591525997035,65.59393231037372,0.4464729316943051,0.15361377909460155,0.2928591525997035,65.59393231037372
177_oracle,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.0,2.0,-2.0,,0.12021999810270084,0.1864520560118716,-0.06623205790917075,-55.092379765794384,0.12021999810270084,2.1864520560118716,-2.0662320579091706,-1718.7091087325105
177_oracle_disco,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.118030654850792,0.07845657438902442,0.03957408046176758,33.52864602148908,2.118030654850792,0.07845657438902442,2.0395740804617675,96.29577720183887
177_pacsum_bert,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.46115387328348173,0.43075018876921745,0.030403684514264284,6.5929587228197155,0.46115387328348173,0.43075018876921745,0.030403684514264284,6.5929587228197155
177_pacsum_tfidf,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.26901926096149675,0.44533772762485735,-0.1763184666633606,-65.5412055007452,1.2690192609614968,1.4453377276248573,-0.1763184666633606,-13.894073327915413
177_refresh,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.12588098773490997,0.038374511566078795,0.08750647616883117,69.51524431402552,0.12588098773490997,0.038374511566078795,0.08750647616883117,69.51524431402552
177_rnn_ext_rl,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,-2.0,,0.08938692372981816,0.27018869498502823,-0.18080177125521008,-202.26870297237588,0.08938692372981816,1.2701886949850283,-1.1808017712552101,-1321.000569193223
177_textrank,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.17505978788801424,0.15454412744311874,0.0205156604448955,11.719230722488575,0.17505978788801424,0.15454412744311874,0.0205156604448955,11.719230722488575
177_textrank_st,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.15290872996914773,0.17013632502027742,-0.017227595051129696,-11.266586972899255,2.152908729969148,0.17013632502027742,1.9827724049488704,92.09737400141827
181_banditsumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.3452967090808925,0.23651755292616022,0.10877915615473227,31.50309669741122,2.3452967090808925,0.23651755292616022,2.1087791561547324,89.91523963640192
181_mi_unsup,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.4639620327890091,0.5318432593286209,-0.06788122653961176,-14.63077186112799,1.463962032789009,0.5318432593286209,0.9321187734603882,63.67096636274092
181_neusumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.1524853580830447,0.21007206230761338,-0.057586704224568686,-37.765399215055474,2.1524853580830445,0.21007206230761338,1.9424132957754312,90.24048820965274
181_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,4.0,0.0,4.0,100.0,0.03149148757853382,0.03460957484346355,-0.0031180872649297364,-9.901365431384644,2.031491487578534,0.03460957484346355,1.9968819127350703,98.29634654857861
189_bert_lstm_pn_rl,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.03984275063029835,0.03149535058225783,0.00834740004804052,20.95086286962516,2.0398427506302985,0.03149535058225783,2.0083474000480406,98.4559912487114
189_mi_unsup,0.0,0.0,0.0,,3.0,0.0,3.0,100.0,1.0,1.0,0.0,0.0,0.107528344897286,0.1284242403398147,-0.020895895442528706,-19.432918327245748,2.107528344897286,1.1284242403398146,0.9791041045574715,46.45745842176039
189_oracle,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.44086299532554457,0.6395209252228529,-0.1986579298973083,-45.06114870235688,1.4408629953255445,1.6395209252228529,-0.19865792989730835,-13.787426739516212
189_pacsum_bert,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.16418339427090595,0.010579279183056567,0.15360411508784938,93.55642558735231,0.16418339427090595,1.0105792791830566,-0.8463958849121507,-515.5185691407867
189_textrank_st,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.22456867688796828,0.06959546565539548,0.1549732112325728,69.00927296725582,1.2245686768879682,0.06959546565539548,1.1549732112325728,94.31673641757192
191_neusumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.03122620889917016,0.0007951227016746998,0.03043108619749546,97.45366879392192,0.03122620889917016,0.0007951227016746998,0.03043108619749546,97.45366879392192
191_oracle,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.041397543468823045,0.02200468556645016,0.019392857902372884,46.845431582136904,0.041397543468823045,1.0220046855664502,-0.9806071420976271,-2368.7568390045494
191_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,2.0,1.0,33.33333333333333,0.037669022226085286,0.0393411573022604,-0.001672135076175113,-4.439019059584674,1.0376690222260854,1.0393411573022604,-0.0016721350761750298,-0.1611433935444888
191_pacsum_tfidf,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,1.0,-1.0,,0.09791752214853963,0.01929382715995115,0.07862369498858848,80.29583803123342,1.0979175221485395,1.0192938271599512,0.07862369498858834,7.161165880177216
192_matchsumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,1.0,-1.0,,0.18311293135532955,0.0918251528928522,0.09128777846247735,49.853266935765426,1.1831129313553295,1.0918251528928522,0.09128777846247726,7.715897277692793
192_oracle,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.3228557032562094,0.10022851078247186,0.22262719247373752,68.95563257157849,1.3228557032562094,0.10022851078247186,1.2226271924737375,92.4233224730589
192_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.32101041432179045,0.3139738351698422,0.0070365791519482745,2.1920096165149947,2.3210104143217904,0.3139738351698422,2.0070365791519484,86.47253656284923
192_pacsum_tfidf,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.2567966066756829,0.2816129216759388,-0.02481631500025594,-9.663801761834534,1.2567966066756828,0.2816129216759388,0.975183684999744,77.59280060273036
192_textrank_st,1.0,0.0,1.0,100.0,2.0,0.0,2.0,100.0,1.0,0.0,1.0,100.0,0.06589569444865145,0.0576408509950852,0.008254843453566252,12.527136291125599,3.0658956944486513,0.0576408509950852,3.008254843453566,98.11993437678085
196_oracle,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,0.0,0.0,,0.05322798161068931,0.032126328034792095,0.021101653575897217,39.64391084793558,1.0532279816106893,0.032126328034792095,1.0211016535758972,96.9497270680502
196_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0.38347097305813804,0.39983268646756187,-0.016361713409423828,-4.266741046640635,2.383470973058138,0.39983268646756187,1.9836382865905762,83.22477215006515
196_rnn_ext_rl,0.0,0.0,0.0,,2.0,1.0,1.0,50.0,0.0,0.0,0.0,,0.0899813380674459,0.11764608143130317,-0.02766474336385727,-30.744978856750322,1.089981338067446,1.1176460814313032,-0.02766474336385727,-2.5380933046897205
196_textrank,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,0.0,0.0,,0.003813695841624054,0.0011337703132691113,0.002679925528354943,70.27108714610294,1.003813695841624,0.0011337703132691113,1.002679925528355,99.88705371146402
197_banditsumm,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,1.0,-1.0,,0.3641768492137392,0.4027367007608215,-0.0385598515470823,-10.588221527626848,1.3641768492137392,1.4027367007608216,-0.03855985154708241,-2.8266021058271793
197_bert_lstm_pn_rl,0.0,0.0,0.0,,4.0,0.0,4.0,100.0,1.0,0.0,1.0,100.0,0.3849569600696365,0.4252187783519427,-0.04026181828230624,-10.45878434696261,2.3849569600696365,0.4252187783519427,1.9597381817176938,82.17079865711592
197_heter_graph,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,1.0,-1.0,,0.36684726892660063,0.28214858441303176,0.08469868451356888,23.088269066687676,1.3668472689266007,1.2821485844130318,0.08469868451356888,6.196645846180285
197_matchsumm,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,0.0,0.0,,0.06998799710224074,0.13021830737125129,-0.060230310269010545,-86.05805675653806,1.0699879971022408,0.13021830737125129,0.9397696897309895,87.82992821191354
197_neusumm,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,,0.039802538172807544,0.07891729367353645,-0.039114755500728904,-98.2720130332077,1.0398025381728075,2.0789172936735363,-1.0391147555007287,-99.9338544919031
197_oracle,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,1.0,-1.0,,0.2250008660679062,0.1017641571039955,0.1232367089639107,54.771659824063676,1.2250008660679061,1.1017641571039956,0.12323670896391059,10.060132394802661
197_oracle_disco,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,1.0,1.0,0.0,0.0,0.1394162851696213,0.03350365976803005,0.10591262540159124,75.96861820893614,2.1394162851696215,1.03350365976803,1.1059126254015914,51.69225984992959
197_pacsum_bert,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,-1.0,,0.033810917249259886,0.06920179724693298,-0.0353908799976731,-104.6729366635204,0.033810917249259886,1.069201797246933,-1.035390879997673,-3062.2975187706197
197_pacsum_tfidf,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,1.0,-1.0,,0.034826401582298216,0.09601400848866132,-0.0611876069063631,-175.69316416963366,1.0348264015822983,1.0960140084886614,-0.061187606906363046,-5.912837826016451
197_refresh,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,2.0,-2.0,,0.03953286689162877,0.10542055155383423,-0.06588768466220546,-166.6655869983399,1.0395328668916288,1.1054205515538342,-0.0658876846622054,-6.338201201778277
197_rnn_ext_rl,0.0,0.0,0.0,,2.0,1.0,1.0,50.0,0.0,1.0,-1.0,,0.22437532401333254,0.23040270588050288,-0.006027381867170334,-2.68629444600253,1.2243753240133326,2.2304027058805027,-1.0060273818671701,-82.16658422758405
197_textrank,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,1.0,-1.0,,0.0976176333303253,0.12472399293134612,-0.027106359601020813,-27.767892619662714,1.0976176333303254,1.1247239929313462,-0.027106359601020813,-2.469563058929395
197_textrank_st,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.0,1.0,-1.0,,0.04780643278112018,0.1051926207728684,-0.057386187991748216,-120.03863215330992,1.0478064327811203,1.1051926207728684,-0.057386187991748105,-5.476792869025618
198_banditsumm,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.0,0.0,0.0,,0.01611585690019035,0.016157763777300715,-4.190687711036478e-05,-0.2600350534874121,1.0161158569001905,0.016157763777300715,0.9999580931228897,98.40985024812107
198_mi_unsup,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,1.0,1.0,0.0,0.0,0.19338760439616937,0.22029634355567396,-0.02690873915950459,-13.914407411749085,2.1933876043961695,1.220296343555674,0.9730912608404956,44.364765210223
198_oracle_disco,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,2.0,0.0,2.0,100.0,0.017369342812647404,0.31603319025210413,-0.29866384743945673,-1719.488472655316,2.0173693428126476,0.31603319025210413,1.7013361525605435,84.33439115261434
198_rnn_ext_rl,1.0,0.0,1.0,100.0,4.0,1.0,3.0,75.0,0.0,0.0,0.0,,0.050974945382525505,0.014878773052866279,0.036096172329659226,70.81159589046503,2.0509749453825257,1.0148787730528663,1.0360961723296593,50.517251547235155
2_matchsumm,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1518777241872158,0.08852091376320459,0.0633568104240112,41.71567013073812,0.1518777241872158,0.08852091376320459,0.0633568104240112,41.71567013073812
2_mi_unsup,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.039427375353019045,0.06622742557859357,-0.026800050225574523,-67.9732038605567,1.039427375353019,0.06622742557859357,0.9731999497744255,93.6284701414468
2_oracle_disco,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,0.0,2.0,100.0,0.028068043844541535,0.05794814173714258,-0.029880097892601043,-106.4559327970834,1.0280680438445415,0.05794814173714258,0.970119902107399,94.36339432160142
2_pacsum_tfidf,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,100.0,0.007049103024958925,0.09695025229787763,-0.0899011492729187,-1275.3558708761043,1.0070491030249589,0.09695025229787763,0.9100988507270813,90.3728376295992
